Country,Player,Age,MP,Starts,Minutes,fullgmsplayed,Gls,Ast,G_PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G_A_90,G_PK_90,G_A_PK_90
Senegal,Squad Total,29,8,88,750,8.30,16,13,15,1,1,9,0,1.92,1.56,3.48,1.80,3.36
Senegal,Opponent Total,28,8,88,750,8.30,3,1,2,1,1,20,0,0.36,0.12,0.48,0.24,0.36
Serbia,Sergej Milinkovic-Savic,26,7,7,630,7.00,1,2,1,0,0,0,0,0.14,0.29,0.43,0.14,0.43
Serbia,Dušan Tadic,33,8,7,607,6.70,2,6,1,1,1,1,0,0.30,0.89,1.19,0.15,1.04
Serbia,Filip Kostic,29,8,7,585,6.50,1,2,1,0,0,0,0,0.15,0.31,0.46,0.15,0.46
Serbia,Strahinja Pavlovic,20,7,7,585,6.50,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Serbia,Predrag Rajkovic,26,6,6,540,6.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Nemanja Gudelj,30,7,6,488,5.40,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Serbia,Dušan Vlahovic,22,8,6,488,5.40,4,0,3,1,1,0,0,0.74,0.00,0.74,0.55,0.55
Serbia,Aleksandar Mitrovic,27,8,5,528,5.90,8,0,8,0,0,2,0,1.36,0.00,1.36,1.36,1.36
Serbia,Nikola Milenkovic,24,5,5,449,5.00,1,0,1,0,0,1,1,0.20,0.00,0.20,0.20,0.20
Serbia,Saša Lukic,25,5,4,360,4.00,0,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25
Serbia,Stefan Mitrovic,31,4,4,360,4.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Miloš Veljkovic,26,5,4,342,3.80,0,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26
Serbia,Matija Nastasic,28,3,3,262,2.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Darko Lazovic,31,5,3,226,2.50,0,1,0,0,0,0,0,0.00,0.40,0.40,0.00,0.40
Serbia,Filip Ðuricic,30,4,3,186,2.10,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Serbia,Marko Dmitrovic,30,2,2,180,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Nemanja Radonjic,25,7,1,255,2.80,0,2,0,0,0,1,0,0.00,0.71,0.71,0.00,0.71
Serbia,Uroš Spajic,28,3,1,161,1.80,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Serbia,Nemanja Maksimovic,27,7,1,152,1.70,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Serbia,Luka Jovic,24,7,1,124,1.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Andrija Živkovic,25,2,1,95,1.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Marko Grujic,25,2,1,91,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Milan Gajic,26,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Uroš Racic,23,1,1,62,0.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Filip Mladenovic,30,2,1,48,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Mihailo Ristic,26,2,0,25,0.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Serbia,Squad Total,27,8,88,720,8.00,17,15,15,2,2,14,1,2.12,1.87,4.00,1.87,3.75
Serbia,Opponent Total,28,8,88,720,8.00,8,6,7,1,1,17,1,1.00,0.75,1.75,0.87,1.62
Spain,Unai Simón,24,8,8,703,7.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Ferrán Torres,21,6,6,490,5.40,4,0,4,0,0,0,0,0.73,0.00,0.73,0.73,0.73
Spain,Álvaro Morata,29,7,6,488,5.40,2,1,2,0,0,0,0,0.37,0.18,0.55,0.37,0.55
Spain,Sergio Busquets,33,6,5,443,4.90,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Spain,Koke,30,5,5,415,4.60,0,2,0,0,0,0,0,0.00,0.43,0.43,0.00,0.43
Spain,Eric García,21,5,5,414,4.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Aymeric Laporte,27,5,5,405,4.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Marcos Llorente,27,6,4,397,4.40,0,2,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45
Spain,Jordi Alba,32,4,4,360,4.00,0,4,0,0,0,1,0,0.00,1.00,1.00,0.00,1.00
Spain,Carlos Soler,25,4,4,303,3.40,2,0,2,0,0,0,0,0.59,0.00,0.59,0.59,0.59
Spain,Iñigo Martínez,30,5,3,358,4.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Spain,Dani Olmo,23,5,3,311,3.50,2,1,2,0,0,0,0,0.58,0.29,0.87,0.58,0.87
Spain,César Azpilicueta,32,5,3,305,3.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Rodri,25,6,3,287,3.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,José Luis Gayà,26,3,3,253,2.80,1,0,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36
Spain,Pablo Sarabia,29,5,3,239,2.70,2,0,1,1,1,1,0,0.75,0.00,0.75,0.38,0.38
Spain,Pedri,19,3,2,184,2.00,0,1,0,0,0,0,0,0.00,0.49,0.49,0.00,0.49
Spain,Gavi Paez,17,2,2,152,1.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Raúl de Tomás,27,2,2,114,1.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Pablo Fornals,25,3,1,114,1.30,1,1,1,0,0,0,0,0.79,0.79,1.58,0.79,1.58
Spain,Dani Carvajal,30,1,1,90,1.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Spain,Abel Ruiz,22,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Pau Torres,25,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Gerard Moreno,29,2,1,86,1.00,1,0,1,0,0,0,0,1.05,0.00,1.05,1.05,1.05
Spain,Sergio Reguilón,25,1,1,85,0.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Fabián Ruiz Peña,25,2,1,76,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Bryan,20,2,1,72,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Sergio Canales,30,2,1,72,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Pedro Porro,22,1,1,64,0.70,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Spain,Sergio Ramos,35,2,1,50,0.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Diego Llorente,28,1,1,45,0.50,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Spain,Rodrigo,30,2,0,66,0.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Adama Traoré,26,2,0,60,0.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Thiago Alcántara,30,2,0,56,0.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Mikel Merino,25,3,0,54,0.60,0,1,0,0,0,0,0,0.00,1.67,1.67,0.00,1.67
Spain,Raúl Albiol,36,2,0,50,0.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Mikel Oyarzabal,24,2,0,37,0.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,Brais Méndez,25,3,0,25,0.30,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Spain,Robert Sánchez,24,1,0,17,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Spain,David de Gea,31,0,0,,,,,,,,,,,,,,
Spain,Squad Total,27,8,88,720,8.00,15,13,14,1,1,8,0,1.87,1.62,3.50,1.75,3.38
Spain,Opponent Total,28,8,88,720,8.00,5,2,4,1,1,14,1,0.62,0.25,0.87,0.50,0.75
Switzerland,Yann Sommer,33,8,8,720,8.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Remo Freuler,29,7,7,600,6.70,1,0,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15
Switzerland,Ricardo Rodríguez,29,7,7,535,5.90,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17
Switzerland,Nico Elvedi,25,6,6,540,6.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Silvan Widmer,28,7,6,519,5.80,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17
Switzerland,Manuel Akanji,26,6,6,502,5.60,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Xherdan Shaqiri,30,6,6,484,5.40,1,4,1,0,0,0,0,0.19,0.74,0.93,0.19,0.93
Switzerland,Denis Zakaria,25,7,4,424,4.70,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Ruben Vargas,23,7,4,399,4.40,1,0,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23
Switzerland,Renato Steffen,30,6,4,348,3.90,1,1,1,0,0,0,0,0.26,0.26,0.52,0.26,0.52
Switzerland,Haris Seferovic,29,4,4,335,3.70,1,0,1,0,1,0,0,0.27,0.00,0.27,0.27,0.27
Switzerland,Breel Embolo,24,4,4,330,3.70,3,3,3,0,0,0,0,0.82,0.82,1.64,0.82,1.64
Switzerland,Steven Zuber,30,6,4,324,3.60,2,0,2,0,0,0,0,0.56,0.00,0.56,0.56,0.56
Switzerland,Fabian Schär,30,4,3,307,3.40,0,2,0,0,0,1,0,0.00,0.59,0.59,0.00,0.59
Switzerland,Kevin Mbabu,26,3,3,260,2.90,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Fabian Frei,33,4,3,251,2.80,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Granit Xhaka,29,2,2,180,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Djibril Sow,24,6,2,171,1.90,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Noah Okafor,21,2,2,145,1.60,1,1,1,0,0,0,0,0.62,0.62,1.24,0.62,1.24
Switzerland,Christian Fassnacht,28,4,1,114,1.30,1,0,1,0,0,0,0,0.79,0.00,0.79,0.79,0.79
Switzerland,Mario Gavranovic,32,4,1,113,1.30,1,1,1,0,0,0,0,0.80,0.80,1.59,0.80,1.59
Switzerland,Michel Aebischer,25,3,1,96,1.10,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Ulisses Garcia,26,3,0,95,1.10,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Andi Zeqiri,22,4,0,37,0.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Edimilson Fernandes,25,1,0,26,0.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Cedric Itten,25,3,0,26,0.30,1,1,1,0,0,0,0,3.46,3.46,6.92,3.46,6.92
Switzerland,Kastriot Imeri,21,1,0,22,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Admir Mehmedi,30,2,0,12,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Jordan Lotomba,23,1,0,5,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Switzerland,Squad Total,28,8,88,720,8.00,15,14,15,0,1,13,0,1.87,1.75,3.62,1.87,3.62
Switzerland,Opponent Total,29,8,88,720,8.00,2,1,2,0,2,14,1,0.25,0.12,0.37,0.25,0.37
Tunisia,Ali Maâloul,32,8,8,720,8.00,1,1,1,0,0,1,0,0.12,0.12,0.25,0.12,0.25
Tunisia,Aïssa Laïdouni,25,8,8,690,7.70,1,0,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13
Tunisia,Farouk Ben Mustapha,32,6,6,540,6.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Dylan Bronn,26,6,6,540,6.00,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17
Tunisia,Naïm Sliti,29,6,6,477,5.30,0,2,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38
Tunisia,Seifeddine Jaziri,28,7,5,442,4.90,1,0,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20
Tunisia,Yassine Meriah,28,5,5,434,4.80,0,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21
Tunisia,Wahbi Khazri,30,6,5,410,4.60,3,1,1,2,3,2,0,0.66,0.22,0.88,0.22,0.44
Tunisia,Ferjani Sassi,29,5,5,379,4.20,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Montassar Talbi,23,6,4,378,4.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Ellyes Skhiri,26,5,4,365,4.10,2,0,2,0,0,0,0,0.49,0.00,0.49,0.49,0.49
Tunisia,Mohamed Dräger,25,3,3,246,2.70,1,0,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37
Tunisia,Wajdi Kechrida,26,3,3,225,2.50,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Anis Ben Slimane,20,6,2,269,3.00,1,0,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33
Tunisia,Mohamed Ali Ben Romdhane,22,7,2,262,2.90,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Hamza Mathlouthi,29,4,2,249,2.80,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Youssef Msakni,31,4,2,240,2.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Ghaylène Chaalali,27,4,2,185,2.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Bechir Ben Saïd,29,2,2,180,2.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Nader Ghandri,26,2,2,180,2.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Fakhreddine Ben Youssef,30,4,2,141,1.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Saîf-Eddine Khaoui,26,3,2,95,1.10,0,1,0,0,0,0,0,0.00,0.95,0.95,0.00,0.95
Tunisia,Hamza Rafia,22,4,1,105,1.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Saad Bguir,27,2,1,102,1.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Taha Yassine Khenissi,30,2,0,51,0.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Sebastian Tounekti,19,1,0,7,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Mortadha Ben Ouannes,27,1,0,6,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Bilel Ifa,31,1,0,1,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Hannibal Mejbri,19,1,0,1,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tunisia,Squad Total,28,8,88,720,8.00,11,6,9,2,3,15,0,1.37,0.75,2.12,1.13,1.87
Tunisia,Opponent Total,26,8,88,720,8.00,2,0,2,0,1,15,1,0.25,0.00,0.25,0.25,0.25
United States,Tyler Adams,22,13,12,1019,11.30,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
United States,Antonee Robinson,24,13,11,1062,11.80,2,3,2,0,0,0,0,0.17,0.25,0.42,0.17,0.42
United States,Miles Robinson,24,11,11,962,10.70,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
United States,Yunus Musah,19,10,10,732,8.10,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12
United States,Walker Zimmerman,28,10,9,815,9.10,1,1,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22
United States,Matt Turner,27,8,8,720,8.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Ricardo Pepi,19,10,8,641,7.10,3,1,3,0,0,0,0,0.42,0.14,0.56,0.42,0.56
United States,Timothy Weah,21,9,8,581,6.50,1,1,1,0,0,2,0,0.15,0.15,0.31,0.15,0.31
United States,Brenden Aaronson,21,11,7,654,7.30,2,1,2,0,0,0,0,0.28,0.14,0.41,0.28,0.41
United States,Weston McKennie,23,7,7,623,6.90,2,0,2,0,0,2,0,0.29,0.00,0.29,0.29,0.29
United States,Christian Pulisic,23,10,7,614,6.80,5,0,3,2,2,1,0,0.73,0.00,0.73,0.44,0.44
United States,Kellyn Acosta,26,13,6,678,7.50,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13
United States,Zack Steffen,26,6,6,540,6.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
United States,Sergiño Dest,21,6,6,419,4.70,1,1,1,0,0,0,0,0.21,0.21,0.43,0.21,0.43
United States,DeAndre Yedlin,28,9,5,502,5.60,0,1,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18
United States,Chris Richards,21,5,4,361,4.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Paul Arriola,26,5,3,209,2.30,1,1,1,0,0,0,0,0.43,0.43,0.86,0.43,0.86
United States,Luca de la Torre,23,4,2,239,2.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Sebastian Lletget,29,4,2,230,2.60,1,0,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39
United States,Jesus Ferreira,21,6,2,229,2.50,1,0,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39
United States,Shaquell Moore,25,4,2,201,2.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Mark McKenzie,22,2,2,180,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Gyasi Zardes,30,5,2,179,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,George Bello,20,2,2,135,1.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,John Brooks,29,2,2,135,1.50,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
United States,Josh Sargent,21,3,2,116,1.30,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Gio Reyna,19,4,1,196,2.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Jordan Pefok,25,3,1,140,1.60,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
United States,Jordan Morris,27,6,1,139,1.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Gianluca Busio,19,3,1,123,1.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Reggie Cannon,23,2,1,105,1.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Tim Ream,34,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,James Sands,21,1,1,72,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Konrad De La Fuente,20,2,1,71,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Cristian Roldan,26,5,0,80,0.90,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Aaron Long,29,2,0,37,0.40,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
United States,Matthew Hoppe,20,1,0,18,0.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Erik Palmer-Brown,24,1,0,11,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
United States,Ethan Horvath,26,0,0,,,,,,,,,,,,,,
United States,Squad Total,24,14,154,1260,14.00,20,12,18,2,2,15,1,1.43,0.86,2.29,1.29,2.14
United States,Opponent Total,28,14,154,1260,14.00,10,7,10,0,0,21,0,0.71,0.50,1.21,0.71,1.21
Uruguay,Diego Godín,35,17,17,1516,16.80,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Rodrigo Bentancur,24,16,16,1223,13.60,1,0,1,0,0,6,0,0.07,0.00,0.07,0.07,0.07
Uruguay,Federico Valverde,23,14,14,1229,13.70,2,0,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15
Uruguay,José María Giménez,27,13,13,1137,12.60,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Luis Suárez,35,14,12,1106,12.30,8,0,3,5,5,1,0,0.65,0.00,0.65,0.24,0.24
Uruguay,Nahitan Nández,26,13,11,914,10.20,0,2,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20
Uruguay,Matías Vecino,30,11,11,793,8.80,0,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11
Uruguay,Fernando Muslera,35,10,10,900,10.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Matías Viña,24,11,10,826,9.20,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Martín Cáceres,34,11,8,775,8.60,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Brian Rodríguez,21,11,8,574,6.40,0,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16
Uruguay,Ronald Araújo,22,9,7,649,7.20,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14
Uruguay,Giorgian De Arrascaeta,27,8,7,548,6.10,5,0,4,1,1,0,0,0.82,0.00,0.82,0.66,0.66
Uruguay,Lucas Torreira,25,11,6,602,6.70,0,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15
Uruguay,Nicolás De La Cruz,24,9,6,434,4.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Edinson Cavani,34,9,5,466,5.20,2,0,2,0,0,1,1,0.39,0.00,0.39,0.39,0.39
Uruguay,Martín Campaña,32,4,4,360,4.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Sebastián Coates,31,4,4,360,4.00,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Sergio Rochet,28,4,4,360,4.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Darwin Núñez,22,8,3,429,4.80,1,0,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21
Uruguay,Joaquín Piquerez,23,7,3,336,3.70,0,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27
Uruguay,Agustín Álvarez Martínez,20,4,3,278,3.10,1,0,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32
Uruguay,Mathías Olivera,24,3,3,270,3.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Facundo Pellistri,20,3,3,218,2.40,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Giovanni González,27,5,2,252,2.80,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Facundo Torres,21,5,2,239,2.70,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Jonathan Rodríguez,28,8,2,235,2.60,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Maxi Gómez,25,6,2,174,1.90,1,0,1,0,0,1,0,0.52,0.00,0.52,0.52,0.52
Uruguay,Agustín Oliveros,23,1,1,90,1.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Diego Rossi,23,1,1,73,0.80,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Mauro Arambarri,26,10,0,184,2.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Damián Suárez,33,4,0,49,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,David Terans,27,2,0,47,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Agustín Canobbio,23,2,0,45,0.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Manuel Ugarte Ribeiro,20,2,0,38,0.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Fernando Gorriarán,27,3,0,32,0.40,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Gastón Pereiro,26,3,0,31,0.30,1,0,1,0,0,0,0,2.90,0.00,2.90,2.90,2.90
Uruguay,Federico Martínez,25,1,0,7,0.10,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Gabriel Neves,24,1,0,1,0.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Uruguay,Squad Total,28,18,198,1620,18.00,22,7,16,6,6,29,1,1.22,0.39,1.61,0.89,1.28
Uruguay,Opponent Total,29,18,198,1620,18.00,22,17,21,1,2,37,3,1.22,0.94,2.17,1.17,2.11
Wales,Daniel James,24,10,10,862,9.60,2,2,2,0,0,1,0,0.21,0.21,0.42,0.21,0.42
Wales,Joe Allen,31,9,9,727,8.10,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Wales,Ethan Ampadu,21,8,8,720,8.00,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Wales,Joe Rodon,24,8,8,720,8.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Wales,Danny Ward,28,8,8,719,8.00,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Wales,Connor Roberts,26,8,7,639,7.10,1,0,1,0,0,2,1,0.14,0.00,0.14,0.14,0.14
Wales,Neco Williams,20,7,7,614,6.80,1,1,1,0,0,1,0,0.15,0.15,0.29,0.15,0.29
Wales,Chris Mepham,24,8,7,592,6.60,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Wales,Gareth Bale,32,7,7,569,6.30,5,4,3,2,2,0,0,0.79,0.63,1.42,0.47,1.11
Wales,Ben Davies,28,6,6,540,6.00,1,2,1,0,0,0,0,0.17,0.33,0.50,0.17,0.50
Wales,Aaron Ramsey,31,6,6,508,5.60,3,0,2,1,1,1,0,0.53,0.00,0.53,0.35,0.35
Wales,Harry Wilson,24,8,6,476,5.30,1,3,1,0,0,2,0,0.19,0.57,0.76,0.19,0.76
Wales,Joe Morrell,25,8,5,533,5.90,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Wales,Kieffer Moore,29,6,4,381,4.20,2,0,2,0,0,3,0,0.47,0.00,0.47,0.47,0.47
Wales,James Lawrence,29,3,3,270,3.00,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Wales,Chris Gunter,32,4,3,247,2.70,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
